source target sign
HSA-MIR-26B-5P ANXA8L2 -
HSA-MIR-26B-5P MYEF2 -
HSA-MIR-26B-5P GREM2 -
HSA-MIR-26B-5P GRB7 -
HSA-MIR-26B-5P CDK2 -
HSA-MIR-26B-5P DRD3 +
HSA-MIR-26B-5P TPPP -
HSA-MIR-26B-5P AAMDC +
HSA-MIR-26B-5P PDE11A -
HSA-MIR-26B-5P AKAP5 +
HSA-MIR-26B-5P GPATCH2 +
HSA-MIR-26B-5P FGL2 +
HSA-MIR-26B-5P JHDM1D +
HSA-MIR-26B-5P EED +
HSA-MIR-26B-5P TAS2R13 +
HSA-MIR-26B-5P FGFR3 +
HSA-MIR-26B-5P KLHL21 -
HSA-MIR-26B-5P NDUFB1 +
HSA-MIR-26B-5P IL22RA1 +
HSA-MIR-26B-5P ACADM -
HSA-MIR-26B-5P MEGF8 -
HSA-MIR-26B-5P TULP2 +
HSA-MIR-26B-5P EIF2B1 -
HSA-MIR-26B-5P ZNF556 -
HSA-MIR-26B-5P CSNK1G1 -
HSA-MIR-26B-5P MBIP -
HSA-MIR-26B-5P UBE2E1 +
HSA-MIR-26B-5P MTERFD2 +
HSA-MIR-26B-5P DPM1 -
HSA-MIR-26B-5P FAM135A +
HSA-MIR-26B-5P CISH +
HSA-MIR-26B-5P IFI16 +
HSA-MIR-26B-5P FKBP14 -
HSA-MIR-26B-5P GPRC5A +
HSA-MIR-26B-5P CYB561D2 +
HSA-MIR-26B-5P PQBP1 +
HSA-MIR-26B-5P FOXF2 -
HSA-MIR-26B-5P OTC +
HSA-MIR-26B-5P UBB -
HSA-MIR-26B-5P RRP15 -
HSA-MIR-26B-5P OAZ2 +
HSA-MIR-26B-5P SMN1 +
HSA-MIR-26B-5P ZMAT4 -
HSA-MIR-26B-5P TNP2 -
HSA-MIR-26B-5P SNRNP70 -
HSA-MIR-26B-5P MCC -
HSA-MIR-26B-5P FARP1 +
HSA-MIR-26B-5P ZNF23 -
HSA-MIR-26B-5P BRDT +
HSA-MIR-26B-5P SEPT7 +
HSA-MIR-26B-5P ROS1 +
HSA-MIR-26B-5P CD28 +
HSA-MIR-26B-5P C22ORF29 +
HSA-MIR-26B-5P METTL16 +
HSA-MIR-26B-5P ZNF141 -
HSA-MIR-26B-5P C17ORF53 -
HSA-MIR-26B-5P DEFA1 +
HSA-MIR-26B-5P CACNB2 +
HSA-MIR-26B-5P ZBTB38 +
HSA-MIR-26B-5P IKZF1 +
HSA-MIR-26B-5P AGTR1 -
HSA-MIR-26B-5P KIAA1644 +
HSA-MIR-26B-5P TXNRD1 -
HSA-MIR-26B-5P JAM2 +
HSA-MIR-26B-5P S100P +
HSA-MIR-26B-5P SMC4 +
HSA-MIR-26B-5P MIR22HG +
HSA-MIR-26B-5P SERPINB1 -
HSA-MIR-26B-5P CST2 +
HSA-MIR-26B-5P TENC1 -
HSA-MIR-26B-5P TMEM168 +
HSA-MIR-26B-5P INPP5J -
HSA-MIR-26B-5P SMARCE1 -
HSA-MIR-26B-5P TNFSF9 +
HSA-MIR-26B-5P SSX7 -
HSA-MIR-26B-5P LUC7L +
HSA-MIR-26B-5P HIST2H4B +
HSA-MIR-26B-5P CERK +
HSA-MIR-26B-5P UBL3 -
HSA-MIR-26B-5P PARP6 +
HSA-MIR-26B-5P LIF +
HSA-MIR-26B-5P CCL2 -
HSA-MIR-26B-5P S100A2 -
HSA-MIR-26B-5P CNTRL +
HSA-MIR-26B-5P CAB39L +
HSA-MIR-26B-5P GSTP1 -
HSA-MIR-26B-5P AMDHD2 -
HSA-MIR-26B-5P MRPS18B -
HSA-MIR-26B-5P CATSPERB -
HSA-MIR-26B-5P COL12A1 +
HSA-MIR-26B-5P CYP2D7P1 -
HSA-MIR-26B-5P MTCP1 +
HSA-MIR-26B-5P GSPT2 -
HSA-MIR-26B-5P MRPL22 +
HSA-MIR-26B-5P ENDOG +
HSA-MIR-26B-5P SEC22A -
HSA-MIR-26B-5P CPA4 -
HSA-MIR-26B-5P CXCR4 -
HSA-MIR-26B-5P HSD11B1 +
HSA-MIR-26B-5P TMSB15A -
HSA-MIR-26B-5P POLR2F -
HSA-MIR-26B-5P TLX3 +
HSA-MIR-26B-5P CCDC109B -
HSA-MIR-26B-5P EMP3 -
HSA-MIR-26B-5P RAB3GAP1 +
HSA-MIR-26B-5P CYP4A11 -
HSA-MIR-26B-5P PRDM13 -
HSA-MIR-26B-5P ADAM29 -
HSA-MIR-26B-5P IGF2R -
HSA-MIR-26B-5P SLC22A8 +
HSA-MIR-26B-5P RNASET2 +
HSA-MIR-26B-5P TRAPPC3 -
HSA-MIR-26B-5P NVL -
HSA-MIR-26B-5P TMX4 -
HSA-MIR-26B-5P RUVBL1 +
HSA-MIR-26B-5P ZNF573 -
HSA-MIR-26B-5P CADM1 -
HSA-MIR-26B-5P PSMD5 -
HSA-MIR-26B-5P PBX3 -
HSA-MIR-26B-5P CPA1 -
HSA-MIR-26B-5P TMPRSS11E +
HSA-MIR-26B-5P FBXO28 -
HSA-MIR-26B-5P TRMT2B -
HSA-MIR-26B-5P RPS6KC1 +
HSA-MIR-26B-5P GALK1 +
HSA-MIR-26B-5P PIDD -
HSA-MIR-26B-5P TRIOBP +
HSA-MIR-26B-5P MYBBP1A +
HSA-MIR-26B-5P CRYZ -
HSA-MIR-26B-5P ZNF324B -
HSA-MIR-26B-5P TRIM58 +
HSA-MIR-26B-5P ZBTB20 -
HSA-MIR-26B-5P GGH -
HSA-MIR-26B-5P ALPI +
HSA-MIR-26B-5P DCSTAMP -
HSA-MIR-26B-5P GABARAP -
HSA-MIR-26B-5P SIX1 +
HSA-MIR-26B-5P ZNF839 -
HSA-MIR-26B-5P GPR1 +
HSA-MIR-26B-5P C11ORF30 +
HSA-MIR-26B-5P OR10H2 +
HSA-MIR-26B-5P TAF9B -
HSA-MIR-26B-5P COLEC12 -
HSA-MIR-26B-5P TEX2 +
HSA-MIR-26B-5P MAGEA9B -
HSA-MIR-26B-5P SERPINB2 -
HSA-MIR-26B-5P CBY1 -
HSA-MIR-26B-5P NAA50 +
HSA-MIR-26B-5P PIM2 +
HSA-MIR-26B-5P COX8A +
HSA-MIR-26B-5P HLA-DQB2 +
HSA-MIR-26B-5P DNAJB4 +
HSA-MIR-26B-5P PCSK1 +
HSA-MIR-26B-5P BABAM1 -
HSA-MIR-26B-5P ATAT1 +
HSA-MIR-26B-5P CNPY3 +
HSA-MIR-26B-5P PLCB4 -
HSA-MIR-26B-5P UPF3B -
HSA-MIR-26B-5P CPB2 +
HSA-MIR-26B-5P ALKBH4 +
HSA-MIR-26B-5P PDGFRL +
HSA-MIR-26B-5P SORCS3 -
HSA-MIR-26B-5P DGKZ -
HSA-MIR-26B-5P IMP3 -
HSA-MIR-26B-5P DLGAP4 -
HSA-MIR-26B-5P MTX1 +
HSA-MIR-26B-5P SIDT1 +
HSA-MIR-26B-5P MPHOSPH8 +
HSA-MIR-26B-5P UQCRC2 -
HSA-MIR-26B-5P ASF1B -
HSA-MIR-26B-5P FKRP -
HSA-MIR-26B-5P CASQ1 +
HSA-MIR-26B-5P ATP7B -
HSA-MIR-26B-5P BTN3A3 -
HSA-MIR-26B-5P CDIPT +
HSA-MIR-26B-5P MDM1 -
HSA-MIR-26B-5P BMP8B +
HSA-MIR-26B-5P RRS1 -
HSA-MIR-26B-5P UGDH -
HSA-MIR-26B-5P KCNN2 +
HSA-MIR-26B-5P CRELD1 -
HSA-MIR-26B-5P KCNQ2 +
HSA-MIR-26B-5P WRB +
HSA-MIR-26B-5P SREK1IP1 -
HSA-MIR-26B-5P ARMCX2 -
HSA-MIR-26B-5P MREG -
HSA-MIR-26B-5P GUSB -
HSA-MIR-26B-5P TRIM13 -
HSA-MIR-26B-5P UGT2A1 -
HSA-MIR-26B-5P ARHGAP44 -
HSA-MIR-26B-5P RAD54L2 -
HSA-MIR-26B-5P SLC17A5 -
HSA-MIR-26B-5P STK16 +
HSA-MIR-26B-5P GTF2IRD2 -
HSA-MIR-26B-5P FRS3 -
HSA-MIR-26B-5P DFNA5 +
HSA-MIR-26B-5P CCDC25 +
HSA-MIR-26B-5P PRRG3 -
HSA-MIR-26B-5P ATP1A1 -
HSA-MIR-26B-5P CTSL2 -
HSA-MIR-26B-5P DDX25 -
HSA-MIR-26B-5P SFRP4 +
HSA-MIR-26B-5P TSPAN12 +
HSA-MIR-26B-5P SOX3 +
HSA-MIR-26B-5P COASY +
HSA-MIR-26B-5P CCNL2 +
HSA-MIR-26B-5P GPR63 -
HSA-MIR-26B-5P FOXG1 +
HSA-MIR-26B-5P TCTN2 -
HSA-MIR-26B-5P COL5A1 -
HSA-MIR-26B-5P ABCD4 +
HSA-MIR-26B-5P WDR4 -
HSA-MIR-26B-5P GADD45A +
HSA-MIR-26B-5P CNIH4 +
HSA-MIR-26B-5P PDGFRA +
HSA-MIR-26B-5P S100A7A -
HSA-MIR-26B-5P ITGA3 -
HSA-MIR-26B-5P ABCA1 -
HSA-MIR-26B-5P ADAMTS1 -
HSA-MIR-26B-5P ARL17A -
HSA-MIR-26B-5P TPO +
HSA-MIR-26B-5P ZNF133 +
HSA-MIR-26B-5P ZFPM2 -
HSA-MIR-26B-5P SPRR1A +
HSA-MIR-26B-5P WDR25 -
HSA-MIR-26B-5P HMOX1 -
HSA-MIR-26B-5P RNF125 +
HSA-MIR-26B-5P GABBR1 +
HSA-MIR-26B-5P SP4 +
HSA-MIR-26B-5P PSMB7 +
HSA-MIR-26B-5P SLC35F5 -
HSA-MIR-26B-5P DPY19L1 +
HSA-MIR-26B-5P HSD17B14 -
HSA-MIR-26B-5P TRIM68 -
HSA-MIR-26B-5P WDR91 -
HSA-MIR-26B-5P AK4 -
HSA-MIR-26B-5P LSM1 +
HSA-MIR-26B-5P PCCB +
HSA-MIR-26B-5P MLNR -
HSA-MIR-26B-5P GLRX2 -
HSA-MIR-26B-5P PDGFB -
HSA-MIR-26B-5P P2RY6 -
HSA-MIR-26B-5P TRIB1 +
HSA-MIR-26B-5P BNC1 -
HSA-MIR-26B-5P SRF -
HSA-MIR-26B-5P MANSC1 +
HSA-MIR-26B-5P MRPS15 +
HSA-MIR-26B-5P CHST12 +
HSA-MIR-26B-5P BATF -
HSA-MIR-26B-5P EXOC6B +
HSA-MIR-26B-5P CAAP1 +
HSA-MIR-26B-5P SUN1 -
HSA-MIR-26B-5P MFSD9 +
HSA-MIR-26B-5P NXPH4 +
HSA-MIR-26B-5P CMPK1 -
HSA-MIR-26B-5P TRIM44 +
HSA-MIR-26B-5P RPS6KA6 -
HSA-MIR-26B-5P ASPN +
HSA-MIR-26B-5P POU4F3 +
HSA-MIR-26B-5P GRHL2 -
HSA-MIR-26B-5P ZNF652 -
HSA-MIR-26B-5P SLC34A2 +
HSA-MIR-26B-5P MST4 -
HSA-MIR-26B-5P EVI2A +
HSA-MIR-26B-5P CCDC170 -
HSA-MIR-26B-5P TSTA3 -
HSA-MIR-26B-5P SNAI1 -
HSA-MIR-26B-5P NMD3 -
HSA-MIR-26B-5P ATP6AP1 -
HSA-MIR-26B-5P CNNM2 +
HSA-MIR-26B-5P KCTD9 -
HSA-MIR-26B-5P ANKRD36BP1 -
HSA-MIR-26B-5P MAP1LC3C +
HSA-MIR-26B-5P MSMO1 -
HSA-MIR-26B-5P ANO2 +
HSA-MIR-26B-5P CASP7 +
HSA-MIR-26B-5P HIST2H2BF -
HSA-MIR-26B-5P ODAM +
HSA-MIR-26B-5P PLXNA4 -
HSA-MIR-26B-5P PTCD3 +
HSA-MIR-26B-5P ELOVL2 +
HSA-MIR-26B-5P PHLDA2 -
HSA-MIR-26B-5P ZSCAN16 -
HSA-MIR-26B-5P MMP10 +
HSA-MIR-26B-5P COQ2 +
HSA-MIR-26B-5P CD248 -
HSA-MIR-26B-5P ARL8B +
HSA-MIR-26B-5P SLFN12 -
HSA-MIR-26B-5P TRAF1 +
HSA-MIR-26B-5P PKD2 +
HSA-MIR-26B-5P RAB40B -
HSA-MIR-26B-5P SLAMF1 +
HSA-MIR-26B-5P STARD5 +
HSA-MIR-26B-5P DGKI -
HSA-MIR-26B-5P BAG3 +
HSA-MIR-26B-5P LIN28A +
HSA-MIR-26B-5P KLRC4 -
HSA-MIR-26B-5P ACTR8 +
HSA-MIR-26B-5P SLC30A10 -
HSA-MIR-26B-5P CASP4 +
HSA-MIR-26B-5P INPP5D -
HSA-MIR-26B-5P PRR14 -
HSA-MIR-26B-5P PARP4 +
HSA-MIR-26B-5P HPS4 +
HSA-MIR-26B-5P APBB2 +
HSA-MIR-26B-5P YAP1 +
HSA-MIR-26B-5P PMP22 -
HSA-MIR-26B-5P KRT4 -
HSA-MIR-26B-5P TNFSF15 -
HSA-MIR-26B-5P TMED5 +
HSA-MIR-26B-5P TCEB3B -
HSA-MIR-26B-5P TBCCD1 +
HSA-MIR-26B-5P PFDN5 -
HSA-MIR-26B-5P STAG1 -
HSA-MIR-26B-5P KIR3DX1 -
HSA-MIR-26B-5P AGMAT -
HSA-MIR-26B-5P SACM1L +
HSA-MIR-26B-5P SHFM1 +
HSA-MIR-26B-5P ANAPC13 +
HSA-MIR-26B-5P ARID3B -
HSA-MIR-26B-5P ACOX2 -
HSA-MIR-26B-5P TAGLN3 +
HSA-MIR-26B-5P TOX -
HSA-MIR-26B-5P TAC3 -
HSA-MIR-26B-5P CYP4A22 -
HSA-MIR-26B-5P SLC35D2 +
HSA-MIR-26B-5P HIST1H1D -
HSA-MIR-26B-5P IL1R2 +
HSA-MIR-26B-5P MTHFS -
HSA-MIR-26B-5P PLGRKT -
HSA-MIR-26B-5P DNAJA3 -
HSA-MIR-26B-5P CYTH1 -
HSA-MIR-26B-5P PRR7 -
HSA-MIR-26B-5P MYT1L +
HSA-MIR-26B-5P POU2F1 +
HSA-MIR-26B-5P SMYD2 -
HSA-MIR-26B-5P TMEM41B -
HSA-MIR-26B-5P LSM3 -
HSA-MIR-26B-5P STAT6 +
HSA-MIR-26B-5P MFSD12 +
HSA-MIR-26B-5P GPNMB +
HSA-MIR-26B-5P TOP1 +
HSA-MIR-26B-5P CRTAM -
HSA-MIR-26B-5P C1QB -
HSA-MIR-26B-5P GLRX -
HSA-MIR-26B-5P ITFG1 -
HSA-MIR-26B-5P SELENBP1 -
HSA-MIR-26B-5P PBLD -
HSA-MIR-26B-5P LRRC20 +
HSA-MIR-26B-5P TGFBI +
HSA-MIR-26B-5P IL13RA2 +
HSA-MIR-26B-5P CDKL2 +
HSA-MIR-26B-5P CARD14 +
HSA-MIR-26B-5P IL20RA -
HSA-MIR-26B-5P DCTD +
HSA-MIR-26B-5P RAB8A -
HSA-MIR-26B-5P ATP6AP2 +
HSA-MIR-26B-5P ACE2 -
HSA-MIR-26B-5P TRANK1 -
HSA-MIR-26B-5P NPTXR -
HSA-MIR-26B-5P PUS7 +
HSA-MIR-26B-5P EIF4A3 -
HSA-MIR-26B-5P DUSP14 +
HSA-MIR-26B-5P IBSP +
HSA-MIR-26B-5P EMC6 -
HSA-MIR-26B-5P VPS33A +
HSA-MIR-26B-5P MXI1 -
HSA-MIR-26B-5P GNB5 +
HSA-MIR-26B-5P RAB27A +
HSA-MIR-26B-5P PPIC -
HSA-MIR-26B-5P GPR107 +
HSA-MIR-26B-5P CA9 -
HSA-MIR-26B-5P XRCC2 +
HSA-MIR-26B-5P NAT1 -
HSA-MIR-26B-5P C12ORF5 +
HSA-MIR-26B-5P ALG9 -
HSA-MIR-26B-5P UNC13A +
HSA-MIR-26B-5P SPC25 -
HSA-MIR-26B-5P CA11 -
HSA-MIR-26B-5P KCNA5 +
HSA-MIR-26B-5P NET1 +
HSA-MIR-26B-5P NR4A3 -
HSA-MIR-26B-5P SESN1 +
HSA-MIR-26B-5P RNF2 -
HSA-MIR-26B-5P NDUFA5 -
HSA-MIR-26B-5P ITGB2 -
HSA-MIR-26B-5P CXCL9 +
HSA-MIR-26B-5P CYB5R4 -
HSA-MIR-26B-5P BTG1 -
HSA-MIR-26B-5P FKBP9L -
HSA-MIR-26B-5P AGL -
HSA-MIR-26B-5P HOXB7 -
HSA-MIR-26B-5P RPN1 +
HSA-MIR-26B-5P CDH5 +
HSA-MIR-26B-5P EIF4A1 +
HSA-MIR-26B-5P CDKN2D -
HSA-MIR-26B-5P SMG6 -
HSA-MIR-26B-5P PRSS16 -
HSA-MIR-26B-5P PAPPA -
HSA-MIR-26B-5P MT1M -
HSA-MIR-26B-5P FICD +
HSA-MIR-26B-5P RIPK4 +
HSA-MIR-26B-5P ENOX1 +
HSA-MIR-26B-5P COL4A4 -
HSA-MIR-26B-5P CES3 +
HSA-MIR-26B-5P TSEN34 +
HSA-MIR-26B-5P CLTA -
HSA-MIR-26B-5P TTI2 -
HSA-MIR-26B-5P DHX30 +
HSA-MIR-26B-5P RSAD2 -
HSA-MIR-26B-5P NCAPG2 +
HSA-MIR-26B-5P COX7A2L -
HSA-MIR-26B-5P NUCB2 +
HSA-MIR-26B-5P TMEM62 +
HSA-MIR-26B-5P CFI +
HSA-MIR-26B-5P KANK2 +
HSA-MIR-26B-5P RAI14 -
HSA-MIR-26B-5P UXT -
HSA-MIR-26B-5P PCDHA11 +
HSA-MIR-26B-5P QARS +
HSA-MIR-26B-5P FOLH1 +
HSA-MIR-26B-5P TLX1 -
HSA-MIR-26B-5P VNN2 +
HSA-MIR-26B-5P PCDHA6 -
HSA-MIR-26B-5P SUPT3H -
HSA-MIR-26B-5P OR2S2 -
HSA-MIR-26B-5P LGALSL +
HSA-MIR-26B-5P ZCCHC8 -
HSA-MIR-26B-5P GTF2IRD2B +
HSA-MIR-26B-5P COL4A5 +
HSA-MIR-26B-5P OSTF1 -
HSA-MIR-26B-5P HMGN5 +
HSA-MIR-26B-5P PHGDH -
HSA-MIR-26B-5P GRTP1 +
HSA-MIR-26B-5P SPRY2 +
HSA-MIR-26B-5P TRPC7 +
HSA-MIR-26B-5P MB +
HSA-MIR-26B-5P UNC93B1 -
HSA-MIR-26B-5P MAST4 +
HSA-MIR-26B-5P CLEC2B -
HSA-MIR-26B-5P LPHN2 +
HSA-MIR-26B-5P PNMT -
HSA-MIR-26B-5P RAB36 -
HSA-MIR-26B-5P METTL9 -
HSA-MIR-26B-5P NUP153 -
HSA-MIR-26B-5P NPRL2 -
HSA-MIR-26B-5P GYS1 -
HSA-MIR-26B-5P UBE3C -
HSA-MIR-26B-5P RPL28 +
HSA-MIR-26B-5P SLC27A6 -
HSA-MIR-26B-5P ABCA6 -
HSA-MIR-26B-5P HTRA1 +
HSA-MIR-26B-5P RNASE1 -
HSA-MIR-26B-5P ANXA3 +
HSA-MIR-26B-5P CH25H +
HSA-MIR-26B-5P MATR3 -
HSA-MIR-26B-5P MARC2 +
HSA-MIR-26B-5P KANSL3 +
HSA-MIR-26B-5P SYNCRIP +
HSA-MIR-26B-5P PRY -
HSA-MIR-26B-5P KIAA1107 -
HSA-MIR-26B-5P SLC2A6 +
HSA-MIR-26B-5P ZNF140 -
HSA-MIR-26B-5P TSFM +
HSA-MIR-26B-5P APOF -
HSA-MIR-26B-5P BCHE +
HSA-MIR-26B-5P RCN2 +
HSA-MIR-26B-5P SKIL -
HSA-MIR-26B-5P PODXL -
HSA-MIR-26B-5P TMCC2 +
HSA-MIR-26B-5P CEMP1 +
HSA-MIR-26B-5P OR1A2 -
HSA-MIR-26B-5P C8ORF33 +
HSA-MIR-26B-5P NME5 +
HSA-MIR-26B-5P SRP9 +
HSA-MIR-26B-5P ADAMTS12 -
HSA-MIR-26B-5P PDK4 -
HSA-MIR-26B-5P GATA2 +
HSA-MIR-26B-5P PSTPIP2 +
HSA-MIR-26B-5P IGSF6 -
HSA-MIR-26B-5P CHM -
HSA-MIR-26B-5P COPZ2 -
HSA-MIR-26B-5P FIGF -
HSA-MIR-26B-5P CHPF +
HSA-MIR-26B-5P OR2F2 -
HSA-MIR-26B-5P SPATA6 +
HSA-MIR-26B-5P ST18 -
HSA-MIR-26B-5P HSPA4 +
HSA-MIR-26B-5P PSMC1 -
HSA-MIR-26B-5P CXCL13 +
HSA-MIR-26B-5P FNDC3B +
HSA-MIR-26B-5P GCNT2 -
HSA-MIR-26B-5P CXCR6 -
HSA-MIR-26B-5P INPP5A -
HSA-MIR-26B-5P VCP +
HSA-MIR-26B-5P RPLP1 +
HSA-MIR-26B-5P PCYOX1 -
HSA-MIR-26B-5P DUSP7 -
HSA-MIR-26B-5P GRM8 +
HSA-MIR-26B-5P LMCD1 +
HSA-MIR-26B-5P BLNK +
HSA-MIR-26B-5P USP18 +
HSA-MIR-26B-5P PCDHB8 +
HSA-MIR-26B-5P TFPT -
HSA-MIR-26B-5P HIST2H4A +
HSA-MIR-26B-5P SLC16A4 +
HSA-MIR-26B-5P PDCL3 -
HSA-MIR-26B-5P GPC4 +
HSA-MIR-26B-5P ANAPC1 +
HSA-MIR-26B-5P PIK3CG +
HSA-MIR-26B-5P FANCC +
HSA-MIR-26B-5P TESK1 +
HSA-MIR-26B-5P RCBTB1 +
HSA-MIR-26B-5P ICAM5 -
HSA-MIR-26B-5P MMP8 +
HSA-MIR-26B-5P IFIH1 -
HSA-MIR-26B-5P RXRB -
HSA-MIR-26B-5P TMEM74B +
HSA-MIR-26B-5P C1D -
HSA-MIR-26B-5P HSD17B11 -
HSA-MIR-26B-5P TPRKB +
HSA-MIR-26B-5P SMNDC1 -
HSA-MIR-26B-5P HIST1H2BI -
HSA-MIR-26B-5P CLIC2 +
HSA-MIR-26B-5P BRD3 -
HSA-MIR-26B-5P GINS1 +
HSA-MIR-26B-5P IFRD1 -
HSA-MIR-26B-5P STIL +
HSA-MIR-26B-5P SLC35C1 -
HSA-MIR-26B-5P FBXL6 -
HSA-MIR-26B-5P KIAA1033 +
HSA-MIR-26B-5P TMEM2 +
HSA-MIR-26B-5P PCNA +
HSA-MIR-26B-5P FAM198B +
HSA-MIR-26B-5P DIS3 +
HSA-MIR-26B-5P ZNF35 +
HSA-MIR-26B-5P ARPC5 +
HSA-MIR-26B-5P CDCA3 +
HSA-MIR-26B-5P SFMBT1 +
HSA-MIR-26B-5P ARRB1 -
HSA-MIR-26B-5P SCGB1D1 +
HSA-MIR-26B-5P LCAT +
HSA-MIR-26B-5P POU4F1 -
HSA-MIR-26B-5P EMC7 +
HSA-MIR-26B-5P NR2E1 +
HSA-MIR-26B-5P LRFN3 -
HSA-MIR-26B-5P FUT8 -
HSA-MIR-26B-5P CRLF1 -
HSA-MIR-26B-5P TOP2B -
HSA-MIR-26B-5P GALR3 -
HSA-MIR-26B-5P ITGAX -
HSA-MIR-26B-5P SNAPC5 +
HSA-MIR-26B-5P LINC00483 +
HSA-MIR-26B-5P TRIM6-TRIM34 -
HSA-MIR-26B-5P PSMD7 +
HSA-MIR-26B-5P PPP2R2A +
HSA-MIR-26B-5P SF3B3 +
HSA-MIR-26B-5P FAM193A +
HSA-MIR-26B-5P QPRT -
HSA-MIR-26B-5P FGF9 +
HSA-MIR-26B-5P PIAS2 -
HSA-MIR-26B-5P AIFM1 -
HSA-MIR-26B-5P ARMC7 +
HSA-MIR-26B-5P RAD54L -
HSA-MIR-26B-5P ZNF195 +
HSA-MIR-26B-5P DTNB -
HSA-MIR-26B-5P AEN +
HSA-MIR-26B-5P ACAA2 +
HSA-MIR-26B-5P MRPS2 +
HSA-MIR-26B-5P CRIM1 +
HSA-MIR-26B-5P ICT1 +
HSA-MIR-26B-5P EIF1AY -
HSA-MIR-26B-5P PKIA -
HSA-MIR-26B-5P SCN2A -
HSA-MIR-26B-5P TCF12 +
HSA-MIR-26B-5P WDR60 -
HSA-MIR-26B-5P PTPN1 -
HSA-MIR-26B-5P CDK5R1 -
HSA-MIR-26B-5P MEF2D +
HSA-MIR-26B-5P RASGRF1 +
HSA-MIR-26B-5P KRT18 +
HSA-MIR-26B-5P RAB30 +
HSA-MIR-26B-5P POFUT2 +
HSA-MIR-26B-5P CHST15 +
HSA-MIR-26B-5P DVL3 +
HSA-MIR-26B-5P POLR2G +
HSA-MIR-26B-5P SDHB -
HSA-MIR-26B-5P GID4 -
HSA-MIR-26B-5P PDHX -
HSA-MIR-26B-5P DAB2 -
HSA-MIR-26B-5P TRIP6 -
HSA-MIR-26B-5P CYLC2 +
HSA-MIR-98-5P SOX4 +
HSA-MIR-98-5P CHST3 -
HSA-MIR-98-5P EGLN3 +
HSA-MIR-98-5P CNIH +
HSA-MIR-98-5P HIST1H2BD -
HSA-MIR-98-5P PLAGL2 -
HSA-MIR-98-5P TAB2 -
HSA-MIR-98-5P POM121C +
HSA-MIR-98-5P RAPGEF4 -
HSA-MIR-98-5P ZNF202 -
HSA-MIR-98-5P NUAK2 -
HSA-MIR-98-5P HEG1 +
HSA-MIR-98-5P NEK3 +
HSA-MIR-98-5P PMAIP1 +
HSA-MIR-98-5P SLC35D2 -
HSA-MIR-98-5P SLC16A3 -
HSA-MIR-98-5P TEAD1 +
HSA-MIR-98-5P PRDM4 +
HSA-MIR-98-5P IFNGR1 +
HSA-MIR-98-5P SEMA3C -
HSA-MIR-98-5P TAF5L -
HSA-MIR-98-5P RASAL2 -
HSA-MIR-98-5P ECM2 +
HSA-MIR-98-5P P2RX5 -
HSA-MIR-98-5P ARID3A +
HSA-MIR-98-5P BTBD3 -
HSA-MIR-98-5P ADCY9 +
HSA-MIR-98-5P RPS6KB2 -
HSA-MIR-98-5P RTCA -
HSA-MIR-98-5P CCNF -
HSA-MIR-98-5P ZFAND3 -
HSA-MIR-98-5P HIST1H2BE +
HSA-MIR-98-5P PABPC4 -
HSA-MIR-98-5P CHD4 +
HSA-MIR-98-5P PGRMC1 +
HSA-MIR-98-5P ABCF1 -
HSA-MIR-98-5P PICALM +
HSA-MIR-98-5P CD46 -
HSA-MIR-98-5P CXCL2 +
HSA-MIR-98-5P XPO4 +
HSA-MIR-98-5P NOLC1 +
HSA-MIR-98-5P STC2 -
HSA-MIR-98-5P ARSJ -
HSA-MIR-98-5P STK17B -
HSA-MIR-98-5P IRS2 -
HSA-MIR-98-5P DPAGT1 -
HSA-MIR-98-5P NUP98 -
HSA-MIR-98-5P SLC25A13 -
HSA-MIR-98-5P TAF1D -
HSA-MIR-98-5P MRPL12 +
HSA-MIR-98-5P NRAS -
HSA-MIR-98-5P DBF4 +
HSA-MIR-98-5P SEC24B +
HSA-MIR-98-5P RPAP1 +
HSA-MIR-98-5P SMARCA4 +
HSA-MIR-98-5P LMO7 -
HSA-MIR-98-5P MLXIP -
HSA-MIR-98-5P COLGALT1 +
HSA-MIR-98-5P SOLH -
HSA-MIR-98-5P DENND1A +
HSA-MIR-98-5P NPR3 -
HSA-MIR-98-5P TRIB1 -
HSA-MIR-98-5P SCG2 +
HSA-MIR-98-5P PLAG1 +
HSA-MIR-98-5P REL -
HSA-MIR-98-5P CDC25A +
HSA-MIR-98-5P C3 -
HSA-MIR-98-5P RIPK2 -
HSA-MIR-98-5P E2F6 +
HSA-MIR-98-5P ARID1A -
HSA-MIR-98-5P CAP1 -
HSA-MIR-98-5P SNAP23 -
HSA-MIR-98-5P PIGC -
HSA-MIR-98-5P NAA15 -
HSA-MIR-98-5P SNX5 +
HSA-MIR-98-5P PCTP -
HSA-MIR-98-5P MFSD5 +
HSA-MIR-98-5P MYC +
HSA-MIR-98-5P SLC25A32 -
HSA-MIR-98-5P GDAP2 -
HSA-MIR-98-5P B4GALT3 -
HSA-MIR-98-5P LAMC1 -
HSA-MIR-98-5P SGMS1 -
HSA-MIR-98-5P MTF2 -
HSA-MIR-98-5P STEAP3 -
HSA-MIR-98-5P ATP13A3 +
HSA-MIR-98-5P TIMM13 -
HSA-MIR-98-5P NME6 +
HSA-MIR-98-5P RNF44 +
HSA-MIR-98-5P URB2 -
HSA-MIR-98-5P GPR37 +
HSA-MIR-98-5P MGEA5 +
