source	target
NFKB1	CTSB
E2F1	NUPR1
MCM3	ORC5
CREB3L3	MITF
EGR1	hsa-miR-130b
ATF4	CAMK4
TFAP2A	GIF
PPARG	ACAA1
STAT4	PTTG1IP
NFIC	PLAT
RXRG	APOA5
SMAD5	SMAD4
SPI1	CD58
SPI1	FLT3
FOXP3	hsa-miR-7
TP53	ARID3A
JUN	KCNN3
SP3	TGM4
USF1	PSG1
MYC	UBE2D3
RARB	SERPINF1
E2F1	HIST1H3A
RELA	AFP
ATF6	SRF
SP1	AGTR1
AR	CDK7
RXRG	ACSL1
TFAP2A	HTR4
SP1	CHRNA7
SP1	COX4I1
MYC	WDR36
STAT6	BCL2L1
RBPJL	NOTCH3
MYC	HOXD3
AR	POU2F1
ELK4	MAPK3
FLI1	GP9
CREB1	TRB@
ESR1	NR3C2
E2F2	ELOVL6
E2F1	IFT80
MYCN	hsa-miR-92a
RXRG	ACSL3
MYC	STK4
ATF1	CALCA
ATF2	VIP
ETV4	AGTR1
PPARA	RETN
STAT2	JAK1
POU2F1	BUB1B
RELA	TNFRSF10A
NFATC2	MAPK10
NFKB1	NR3C1
MYC	WRN
ABL1	CBLB
CTNNB1	ACP1
PER2	FBXW11
HTT	CLTB
HOXA5	TP53
MYC	ZNF193
JUN	HRAS
NFKB1	SLC11A1
MYB	SEC62
NKX3-1	AKT2
MYC	UBL3
MYB	PAGE1
SPI1	SCARB1
MYB	PAICS
SP1	KRT16
RBPJ	EP300
TFAP2A	UBE2L3
SP1	CCL3
NFATC4	PPP3CC
SP1	GYPC
SP3	LOR
E2F4	SKP1
MYC	NID1
MYC	AHSG
GLI1	CSNK1G1
STAT6	JAK1
CEBPB	IL1B
SMAD2	RBX1
NFKB2	NFKBIA
MYC	VEGFB
HIF1A	ID2
TFAP2A	CA9
PPARD	CCND2
E2F1	ST6GALNAC2
ATF1	SLC20A1
CREB3L4	MITF
E2F1	UTRN
CTNNB1	ERBB2
AR	AR
CREB1	UCP1
SP1	PLAU
E2F2	PFDN5
CEBPA	AGXT
TCF7L2	CREBBP
STAT5A	SOCS3
GLI2	BMP2
SP4	ABCA2
ETV4	NR3C2
ERG	JUN
E2F4	SPN
CEBPA	CCL5
SMAD4	SERPINE1
MYC	HES1
MYC	GTF2H2
RXRA	ILK
ETS1	UGT8
RBPJ	PTCRA
SP1	DKC1
PPARG	GCK
MYC	ARF1
JUN	SLC3A2
NFKB1	OAS2
ZEB1	hsa-miR-34b
AR	RNF4
USF1	HOXB4
HCLS1	TJP1
SMAD1	BTF3P11
SPI1	CSF2RA
MYC	CBX3
AR	MUC1
WT1	ODC1
IL6	hsa-miR-519c
HMGA1	hsa-miR-331
USF1	SLC19A1
PDX1	NKX6-1
RARA	GADD45G
E2F4	FST
NFKB1	TRAF1
NFIC	INSR
RELA	AKT1
CREB1	TSC22D3
RBPJL	KAT2B
FLI1	UPP1
GLI3	WNT7A
ATF2	TGFB2
JUN	HEXB
JUN	VIM
MYC	E2F1
MYC	STAT6
STAT1	IRF1
SP1	LEF1
USF2	G6PC2
NFE2L2	EIF2AK2
E2F1	PPM1J
GEMIN2	hsa-miR-200b
E2F2	WRAP73
SMAD1	FLNA
PPARD	SCARB1
TLX1	hsa-miR-19b
WT1	CYP27B1
TFAP2A	ERVW-1
AR	GADD45A
NFKB1	ELK1
CREB1	CYP19A1
TP53	hsa-miR-200b
STAT1	MET
NOTCH4	DLL4
GLI1	CSNK1D
NFKB1	hsa-miR-214
SMAD4	TCF7L1
NFATC1	PPP3CB
NFKB1	AKR1C1
POU2F2	MYC
E2F4	TOP1
SMAD4	SP1
NFKB1	CCL3
HOXB4	NOL3
GLI3	BMP4
WT1	MYCN
CREB1	BCL2
CEBPB	PTGS1
POU2F1	APC
CEBPD	CCND1
ETV4	ECE1
MYC	ID2
MYC	hsa-miR-18a
RELA	VEGFA
SP1	CCNA1
TFAP2A	SPHK1
EPAS1	CUL2
STAT5A	EXOC3
CREB1	FAS
JUN	SFTPD
NFKB1	AR
TP53	E2F1
MYC	ZBTB17
SMAD9	SMAD6
SMAD3	hsa-miR-200b
GLI2	BMP5
E2F4	OGFR
STAT3	PRKAA2
RXRG	ACADL
MCM3	ORC4
EGR1	VEGFA
E2F1	KLHL29
MYC	GAPDH
E2F4	RPS4X
STAT3	PRKAA1
RBPJL	SNW1
PAX3	RNMT
TSG101	FAM125B
TP53	SESN2
TP53	RHOA
CREB1	SRMS
MYB	TBXAS1
E2F1	RFC2
SMAD7	TNF
NOTCH4	ADAM17
E2F2	BECN1
MYOD1	hsa-miR-133a
RUNX1	hsa-miR-27a
JUN	BCHE
STAT5A	JAK3
E2F2	H2AFZ
MYC	MET
CEBPB	PRL
ATF1	ARNT2
NFKB1	CYLD
E2F4	HIST2H2AA3
SMAD1	MAPK3
E2F4	FPGT
TFDP1	CCNE2
ATF4	EP300
LEF1	CCND2
E2F1	WBP1L
PIAS4	STAT1
PER1	BTRC
NFATC4	PPP3CA
CEBPA	CEL
JUN	TNF
POU2F1	ERVW-1
TCF7	SMAD4
SREBF1	HK2
CEBPA	SLC10A1
IKBKG	AKT3
USF1	CYP3A7
TFAP2A	DSG3
ZEB1	hsa-miR-200b
POU3F2	KCNN3
PPARD	UCP1
ATF2	HLA-G
TP53	ING1
E2F4	DBF4
PPARG	PTGER2
MYC	hsa-miR-29a
USF2	APP
ATF2	MAPK12
SMAD5	SMAD7
MYC	SNRPA
MYC	CDKN1B
CREB1	HLA-DRA
CREBBP	CAMK4
FLI1	COL1A1
CRY1	CSNK1D
TP53	CCNG1
NFKB1	CCND1
NFIC	SPATA2
TP53	TRIM22
IRF3	PIN1
ZFP42	hsa-miR-302d
SMAD6	IFNG
SP1	PRKCA
TP53	P2RX1
CREB1	PMP22
TGFB1	hsa-miR-205
SPI1	CD163
NFKB1	MYB
ESR1	IFNAR1
TFAP2A	ETS1
AR	KCNH4
POU2F1	EIF4G2
CEBPB	AFP
POU2F1	JAG2
ATF2	CGA
ESR2	ANGPTL4
NFKBIA	FBXW11
CEBPA	MSR1
SP1	AMH
ABL1	STAT5B
MYC	STMN1
MYC	CFDP1
CREB1	PXMP2
GNRH1	hsa-miR-212
RARA	THPO
RXRA	APOA2
RXRA	FABP3
E2F1	IL1B
AR	CYP4A11
JUN	PEX3
NFIC	POLA2
ETS1	SLC19A1
ESR1	SP1
E2F1	NUDT4
RELA	IL2
E2F2	STXBP1
EGR2	ABCB1
TCF7L1	NLK
SP1	HOOK2
FLI1	IGFBP3
MAX	CDK4
SREBF1	HK3
E2F2	RTN4
TCF7	NLK
USF1	B2M
JUN	PITX3
CTNNB1	AXIN1
CEBPA	hsa-miR-29a
MYC	PRKRIR
E2F1	ZMYM1
JUN	PTX3
E2F1	GPR114
BRCA1	ELK4
CREB1	MITF
HIF1A	TF
MYC	MTERF
SOS2	SPRY3
CREB1	DIO2
NFKB1	COL1A1
TFAP2A	NR3C2
E2F1	ZNF785
E2F4	NCL
SP3	UTRN
STAT5A	PAX5
E2F1	hsa-miR-16
CREB1	GNRH1
MCM7	DBF4
NKX2-2	INS
MYB	SOCS2
TP53	ETS1
HIF1A	DDIT4L
EP300	CAMK4
TP53	FOS
TCF7L1	MITF
APC	AXIN2
AR	LIPA
TP53	IL11
SP3	DNASE2
SP3	MIP
RB1	E2F1
E2F1	CD320
JUN	F3
CEBPD	HMGCS1
CEBPA	LBP
STAT1	IRF9
CEBPA	MAT2A
POU2F1	SLC6A2
NFATC1	MAPK14
PPARG	LPL
MYB	FAM216A
TCF7L1	JUN
PGR	JUN
SP1	VAMP2
NFIC	CYP17A1
RARA	PML
E2F4	FGF7
TFAP2A	ATF2
RB1	TFDP2
SP1	CAV1
ATF1	ADRB3
ETS1	VEGFA
NFE2L2	DDIT3
MYC	PFDN6
MYC	TGFB1
RXRA	UCP1
TP53	SMPD2
RBL1	E2F4
E2F1	MIPEP
MYC	ENO2
TP53	hsa-miR-194
RBL2	SMAD4
E2F3	SNX19P2
SUFU	GLI1
PPARG	RARB
NFKB1	TIMP1
SMAD1	AHR
HIF1A	NR3C1
MYC	CTSF
JUN	CD69
MYB	SSRP1
PER1	SKP1
MYB	BCL2L1
STAT3	PIAS3
GLI2	WNT6
E2F1	HTR1F
NFKB1	CXCL3
RELA	A2M
POU2F1	ALB
RXRA	CD36
MYB	ELANE
MYB	ITGB3
MYC	ETF1
ESR1	CYR61
STAT1	PIAS1
SP3	COL1A1
RFXAP	CIITA
XBP1	ERN1
TFAP2A	NID1
REL	CD40LG
NFKBIB	BTRC
MYC	MFNG
E2F1	POU3F2
SP3	ITGAV
SP1	DBH
GLI3	CSNK1G2
NFATC4	MAPK13
GLI3	SHH
MCM7	ORC5
CEBPA	HMGB1
RXRG	CYP8B1
ATF2	CCND1
E2F2	MBD5
MYC	TYMS
CAMP	hsa-miR-155
MYC	CCT8
NCOA4	NRAS
MYC	USP11
RUVBL1	TCF7L1
E2F4	CDK2
RXRA	PLTP
PER1	CSNK1D
MYC	GCLC
STAT3	PIAS1
TP53	MAPK9
MAX	CDK6
EP300	TP53
E2F3	TP73
MYC	RARA
MYB	RUNX1
SMAD1	TIMP1
MYC	DCTN3
RARA	ANGPTL4
MYBL2	PSG1
NFATC3	GSK3B
LEF1	TCF7L1
SP1	OXTR
DTX1	NOTCH1
E2F2	CELF1
E2F2	MYL12A
SP1	EPO
CREB1	PPARG
SP1	SLC19A3
NFIC	NDUFA1
JUN	ACSL3
E2F1	ARMC4
NR3C2	ATP1B4
ETV4	MMP12
ETS1	BIRC2
NFATC1	CHP2
USF2	BRCA2
STAT3	HSP90AA2
SREBF1	GCK
JUN	TCIRG1
IKBKG	CASP8
ETV7	MAPK1
BPIFA1	hsa-miR-141
AR	STRA6
RXRA	SORBS1
RXRA	GK
HTT	GRIN2B
E2F1	PPP2R2D
E2F1	MPST
MYC	POLDIP2
RELA	PTX3
RXRA	PPARG
PPARA	PDHA1
FOS	FAS
E2F2	LOC80054
FOS	ERCC1
CREB1	LYN
ETS2	CHGA
NFKB1	FAS
E2F1	hsa-miR-20b
PAX6	MAP4K2
SMAD2	CUL1
E2F4	ORC1
MYC	PKM
MYB	ERBB2
HOXB9	NCAM1
HIF1A	TERT
RARB	BCL2
STAT2	PPP2CB
WT1	EGFR
CEBPA	CSF1
RB1	hsa-miR-449a
AR	FABP3
MYB	KNTC1
NFIC	NOS1
HIF1A	PFKFB4
MYC	DDX11
MYC	FXR1
E2F4	PRPSAP1
AR	CD83
TP53	REXO2
ESR1	CAV2
RARA	SMARCA2
CREB3L4	CREBBP
E2F1	HFE
ETS2	LIF
MYB	CTSO
NFATC2	CHP2
GLI1	FBXW11
SP1	ITGAV
POU3F2	TYRP1
E2F4	RFC4
HDAC1	RUNX1
TP53	RELA
SMAD4	EP300
JUN	FOSL1
ETS1	MMP12
SP4	GABRA4
E2F1	HOXB9
SMAD3	RBL2
ABL1	EPHA2
TCEB1	EPAS1
TP53	S100A4
ETS1	PPP2R4
SMAD3	TGFB3
TFAP2A	VEGFA
CIITA	NFYB
USF2	ACACA
TP53	NAIP
E2F4	SP1
SMAD4	hsa-miR-145
AR	SAT1
MYC	KIF20B
NFIC	CSNK2A2
TBL1X	APC
ESR1	GADD45A
PER3	CRY2
MYC	NTHL1
E2F2	RPS6KB1
CREB3L3	CREBBP
PPARG	SLC27A1
NFKB1	PPP2CB
TP53	HSPA1A
RARG	TPO
E2F1	DTX1
JUN	COL1A1
MYC	BSG
GLI3	BMP5
ESR2	hsa-miR-30a
SP3	KLKB1
PIAS2	STAT2
E2F1	NAGK
MYC	BCL3
MYC	PRTN3
MYC	SLC1A4
TFAP2A	ATP12A
CEBPA	NOS2
E2F1	GALNT2
MYC	NFIL3
NFKB1	PTHLH
MYC	ZFPL1
USF2	TGFB1
SP1	ACAN
JUN	FGL2
RELA	MEFV
MYC	IRF3
ARNT2	EPAS1
MYC	LTB
E2F4	NXT1
MYB	TAF4B
STAT1	IRF7
IRF3	CXCL9
JUN	PENK
EGR1	BCL2
TP53	GADD45A
RARA	CRABP2
E2F2	P2RY2
NFKB1	CD80
MYC	AKR1A1
TP53	SIRT1
CEBPA	TPH1
REL	CXCL1
PPARG	MMP9
CREBBP	MITF
MYC	RPL13
CTNNB1	PTPRF
PGR	VEGFA
TFAP2A	CD22
FLI1	TNNC1
ETV4	IL8
LEF1	CSNK1E
HOXD3	ITGB1
JUN	MAPK11
E2F1	CCNA1
MYB	MYC
SOX17	TCF7L2
SP1	NQO2
RXRA	GK2
RELA	CXCL11
ATF1	AVP
NFIC	PKLR
CEBPB	ADH6
SOS2	SPRED2
ETS1	MMP9
MYC	LAMP1
MYC	HSD11B2
NOTCH3	RFNG
MYC	hsa-miR-195
BRCA1	STAT3
PPARA	PTGS1
ATF1	TRA@
SPI1	SCARB2
STAT3	IRF9
E2F2	ACCS
EGR1	hsa-miR-24
CREB1	PSEN1
RARA	TGFB2
ETS1	BCL2
ETV4	FLII
SMAD7	SMAD5
CREB1	SFTPA2
E2F1	ZNF614
MYC	PLA2G4A
SMAD4	CCL2
CEBPA	F3
ELK1	ACTG1
PPARA	VEGFA
RELA	VEGFC
AR	ETS1
TFAP2A	HEXB
MYC	CSTB
SP1	LIPE
STAT3	STRA13
MYC	ILK
GLI2	CSNK1E
PER2	CSNK1D
TFAP2A	CRX
RELA	MYC
MYC	VGF
PGR	IHH
TP73	VEGFA
SMAD7	SMURF2
SP1	POLB
E2F1	MPPED2
MYB	TMX2
ARNTL	RORC
EGR1	FLT3
MYC	BCKDHA
MYC	FUS
NFKB1	MYOD1
TFAP2A	TPO
BBC3	TP53AIP1
CTNNB1	TCF7
STAT5A	FLT3
HIF1A	TAC4
E2F1	PSMC6
JUN	SERPINE1
GLI2	WNT8B
E2F4	DECR2
E2F1	ACTR2
SPI1	C21orf33
TFDP2	RBL2
PPARA	ACOX1
GLI1	GLI3
NFKB1	TLR2
FLI1	CCND2
STAT1	IFNG
TFAP2A	GCLC
SMURF2	EGFR
NKX2-2	GCK
TFDP2	MYC
ETV4	BCHE
E2F4	RPL23A
SMAD4	BGN
SP1	ITGB1
MYB	GART
NFKB1	IL10
TCF7L2	JUN
MYB	DAP3
ETS1	ETS2
USF2	PKLR
USF2	SP3
E2F1	MTHFD1
E2F1	PCOLCE
E2F3	hsa-miR-195
HOXA9	SGK196
STAT5B	hsa-miR-19b
STAT4	IRF9
EPAS1	TGFA
EGR1	JUN
SP1	ABCB1
MYC	GSK3B
E2F1	TOP2A
CRY1	CRY1
CTNNB1	CDH1
SP3	ITGAD
AR	MED1
MYC	PRDM8
NPAS2	CSNK1D
EP300	STAT5B
MYC	PRPS2
CCND1	hsa-miR-20a
AR	RETN
TFAP2A	PECAM1
SPI1	ZNF202
STAT1	B3GAT3
ETS1	COPS2
TFAP2A	NPR1
CEBPA	SOD1
EP300	CREB3L4
E2F4	MRPL12
JUN	IL8
GLI1	BMP5
E2F2	LYPLAL1
E2F1	SEPHS1
MCM3	DBF4
CREB1	ADRB3
BRCA1	ESR1
SMAD2	MAPK3
CREB1	CD4
ETS2	IL12B
AR	IL2
NFATC2	MAPK9
ESR1	TFF1
CTNNB1	IQGAP1
E2F4	POLR2F
RELA	IL8
MYC	GNS
USF1	TERT
PIAS4	MAX
SPI1	TLR2
MYC	CEBPZ
ETS1	GP9
PER1	PER1
TFAP2A	ENG
MYC	IER2
IKBKB	MAP3K7
STAT2	SOCS3
ETS1	PECAM1
MYB	EED
STAT3	JAK3
EP300	STAT3
JUN	SMAD6
STAT3	HMOX1
PPARA	CYP4A11
USF2	LAMA4
NFKB1	NFKBIA
MYC	EPHX1
SP1	TGFB1
ELK1	MCL1
CREBBP	RBPJL
PIAS1	STAT5A
MYB	RAG2
TP53	HIPK1
MYC	GMDS
CEBPA	SREBF1
RBL2	CCND3
RXRG	ACOX2
STAT3	PIM1
EGR1	CD44
ETS2	NAE1
MYB	NCL
MYC	PBK
SP1	OPRM1
RARB	PRRG1
SP1	CIB2
E2F1	KCNK10
GLI2	WNT5B
TP53	LGALS3
ATF1	CYP11B1
ELK1	SLC6A4
E2F1	THOC6
MYC	SRSF7
E2F1	ARHGAP20
SPI1	IL1B
TFAP2A	KCNA5
E2F4	ACTA1
ESR1	hsa-miR-222
ETS1	PLAU
CTNNB1	PTPRB
SP1	AOX1
HOXB4	MYC
EGR1	GDF15
MYB	RPL35
PAX8	TG
RELA	EGFR
SP3	CXCL1
RXRB	ACSL6
E2F1	CRYBG3
MCM7	ORC4
NOTCH3	APH1A
TP53	MAPK14
USF1	TP53
MYC	SLIT3
RB1	CCND2
HNF1A	hsa-miR-194
HIF1A	PFKFB1
RELA	BCL3
PPARG	MMP1
SP1	ADIPOQ
ELK1	PRL
SMAD4	APOB
SP1	HHLA1
E2F4	INSIG1
ESPL1	STAG2
MYB	POLA2
JUN	SLC38A6
SP1	MUC4
TP53	IGFBP3
JUN	MTHFR
MYC	KIAA1586
GLI2	WNT3
POU2F1	ITGAX
SP3	MUC5AC
NKD2	DVL1
RB1	CCNE1
SMAD6	SMAD2
FOS	IL6
JUN	AGTR2
CEBPB	hsa-miR-143
TFAP2A	SCNN1G
MCM4	ORC1
TP53	hsa-miR-34b
IRF9	STAT5B
MYC	hsa-miR-29b
ETS1	MYC
ESR1	EGF
FOS	VIP
CREB1	SMAD9
MYC	ZKSCAN5
MYC	HADHB
AR	AKR1B1
MYC	MDH1
MYC	HNRNPA2B1
CIITA	NFYA
E2F2	POLR3A
POU2F1	LYN
MYC	ACE
GLI2	WNT9A
EGR1	CHGA
SP1	HRAS
STAT1	PPP2R2C
ETS1	FGL2
TFDP1	MYC
E2F2	CCNA1
IRF7	CHUK
AR	SERPINF1
HTT	CLTCL1
FOS	CCL4
MYC	ARRB2
POU2F1	SOX11
ABL1	SHC4
MYB	PTGS2
SP1	SLC1A4
STAT4	CREBBP
STAT1	JAK2
BRCA2	FHIT
SNAI2	hsa-miR-200b
FLI1	MMP3
SP3	LECT1
E2F2	RTP1
ETV4	RNF31
CREB3L4	PRKACA
STAT4	CISH
EGR1	FGFR3
E2F2	NIP7
SP1	CYP1A1
POU2F1	VIP
NFKB1	hsa-miR-125b
ETV4	BDKRB1
MECOM	CTBP2
JUN	TFF1
TP53	SLC19A1
RB1	CCND1
RARG	NCOR1
AR	PTGS2
NFKB1	CD86
E2F1	PDIA3
NFKB1	PPARA
E2F3	CDC45
PGR	PIK3R2
IRF3	CD80
E2F2	PRKACA
RARA	KHSRP
JUN	CGA
RELA	IL1R2
WT1	ABCB1
IL1B	hsa-miR-146a
USF2	CITED1
MYC	CCND2
ESR1	FOXO1
SP3	CHRNB4
NFIC	C4BPB
E2F1	PEF1
RARA	RARG
E2F1	C16orf78
ETS1	RNMT
ETS1	TOM1
STAT5B	MYC
SP3	CYP1A1
E2F1	SSFA2
SMAD3	CDKN1A
MYB	NAE1
AR	HNF1A
E2F1	SERPINE1
PPARA	LIPA
SP1	EFEMP1
IKBKB	IRAK3
CREB1	HPGD
PPARG	SAT1
FOS	TP53
MYC	MT1A
REST	HTT
POU2F1	TNF
ATF2	TNF
PPARA	SCD
RARA	ICAM1
EP300	PRKACB
MYB	EMG1
PAX6	MITF
SP1	SMAD3
NFKBIA	EIF2AK1
TFAP2A	CD7
ETS1	FGFBP1
MCM3	CDC45
HIF1A	hsa-miR-424
NFKB1	CYP19A1
TP53	TP53I11
CTNNB1	hsa-miR-373
PPARG	GDEP
PPARA	NFKBIA
E2F1	ASCC2
PPARG	NCOA6
MYCN	hsa-miR-106a
DDIT3	BCL2
AR	RARRES3
JUN	TXN
E2F2	SSTR1
RARB	POU1F1
TLX3	hsa-miR-19b
MYC	ZNF234
NOTCH3	DTX3
E2F1	PTPN7
AR	HES1
CEBPA	CSF3R
MYC	KCNH4
CREB1	CHGA
CEBPA	GUCY2C
SMAD2	TGFB1
WWP1	FLT1
GLI2	WNT11
CEBPA	CCR2
IRF3	CD86
RARG	MIF
E2F1	VCP
SMAD4	MYC
JUN	IL2RB
SMAD2	ZFYVE16
ESR1	CRYZ
STAT1	TIMP1
RARA	MUC4
MYC	PIAS3
PPARA	CYP1A1
SMAD2	E2F5
CREBBP	STAT2
NOTCH4	NCSTN
MYC	KHK
MDM4	TP53
RXRG	APOA1
TFAP2A	KRT5
PPARG	ADAMTS3
MYC	TRIB1
E2F2	TRAPPC4
PPARD	MYB
CREB1	TG
PTTG1	CDC23
PPARD	PDPK1
NFKB1	XIAP
IKBKG	AZI2
SP1	REL
MYC	MUC1
STAT3	TIMP1
STAT4	CCND1
CEBPA	ENPP3
NFKB1	IL1A
CEBPD	CCL5
ESR1	AVP
FOS	SRR
NFIX	ADRA1B
E2F2	BCL9L
NKX2-5	hsa-miR-19a
E2F4	XCE
MYC	CCRL2
MYB	MCM7
TFAP2A	DEFB104A
JUN	FOLH1B
SMAD1	SPP1
PAX8	TPO
MYC	LSM1
TP53	S100A8
USF2	DUSP1
E2F4	SRRM2
RELA	RELB
POU3F2	OXT
PPARG	PCK2
LEF1	CCL7
RUNX1	JUP
TFDP2	RB1
EGR1	CNTN1
SMAD1	SMAD6
E2F1	hsa-miR-93
MYC	ZNF304
IKBKB	CASP8
AR	MIF
E2F1	SAV1
AR	ADIPOR2
JUN	UBTF
SP1	DDX5
E2F2	ARL6IP5
CEBPA	hsa-miR-1
TP53	XPC
USF1	CEL
EGR1	EPX
GLI1	BNC1
E2F4	BIRC5
STAT1	IFNAR1
PPARD	UBC
SPI1	CD22
E2F1	TAF11
TP63	hsa-miR-193a
PGR	OVGP1
ELK4	MAPK11
JUN	ABCA1
EGR1	hsa-miR-132
NFKB2	IKBKB
MYC	PREP
ATF4	GSK3B
STAT1	FIGF
TP53	KLKB1
RARA	TPO
AR	PKD1
BMP4	hsa-miR-200a
RARG	ALPP
CREB1	PDCL
TP53	MAPK10
E2F1	ZNF654
PPARA	APOC3
TP53	TOPORS
E2F1	CECR1
NFKB1	GNLY
USF2	FBP1
MYC	DFFA
CEBPD	CSRP1
TFAP2A	HOXA2
SMAD3	EIF4ENIF1
ATF4	RPS6KA3
TP53	COQ7
CEBPD	IL1A
STAT2	PIAS1
ATF1	ID2
USF1	SERPINE2
MITF	MAPK1
AR	KCNH8
MYC	PTDSS1
E2F2	C9orf72
NFKB1	WT1
POU2F2	IVL
E2F1	ANKRD27
CREB1	BCKDHA
CEBPB	IGHG3
USF1	FMR1
NFKB1	JUNB
AR	CYP19A1
LEF1	NRCAM
E2F1	SLC13A5
SMAD4	SMAD5
USF1	IL3
MYC	NLRP2
NFIC	NME1
JUN	CYP11A1
AR	NOL3
TP53	GDF15
JUN	IVL
JUN	EXOC3
MYC	CLP1
CREB1	KAT7
RELA	PPARD
SMAD5	SMAD6
MYC	TYMP
CREB5	PRKACA
HOXD8	HOXD9
TFAP2A	KRT4
CEBPB	F3
MYB	CLN5
MYC	RAB3A
GLI2	GSK3B
STAT1	CCL2
MYC	SQSTM1
HOXA1	REN
TFAP2A	CHRM3
E2F1	CCDC7
SP1	CD163
NFKB1	IKBKG
RELA	IL4
NOTCH2	DTX3
TP53	SERPINB5
PAX8	RXRG
JUN	PRSS21
CEBPD	CCNE1
CREB1	GSK3B
E2F1	CCNE2
VHL	HIF1A
NFKB1	DNAJA3
GLI3	FOXA2
SPI1	RNASE2
PPARG	VEGFA
E2F2	N4BP1
E2F1	C16orf62
SMAD7	RNF111
TCF7	RUVBL1
MYC	PSEN2
LEF1	ALX4
TGFB1	hsa-miR-27a
ETS1	HPGD
PSMD9	hsa-miR-221
CEBPA	EPX
JUN	ATF3
TFAP2A	GALNT3
STAT1	MYC
E2F4	TRIB3
ABL1	EPHB4
TP53	CHEK2
CREBBP	SMAD2
E2F1	EIF3A
AR	INS
SMURF2	KIT
PPARG	NR1D1
NFKB1	ATP12A
USF2	SLC1A3
RXRB	CPT1B
PER1	CUL1
RBPJ	HDAC1
IKBKB	RIPK1
ETS1	RUNX1
STAT6	CISH
ESR1	SERPINE1
ARNTL	BHLHE41
E2F1	CEL
GLI2	WNT3A
NFKB1	MADCAM1
TBL1X	CTNNB1
NFKB1	IL1RN
NFIC	HSPA1A
ESR1	MMP26
RXRB	ACOX2
E2F4	CTH
MYC	TMPO
AR	ADAMTS4
POU2F1	HPGDS
POU2F1	MTCH1
ATF4	RPS6KA4
RELA	TP53
NFKB1	MMP13
EGR1	WT1
E2F1	STARD13
HIF1A	hsa-miR-373
CREB1	EXO1
TFAP2A	CYP11A1
EGR1	RB1
HTT	AP2A1
E2F1	DUT
PIAS2	MYC
NKX2-5	hsa-miR-92a
FOS	HLA-DRA
CEBPA	SP1
DDIT3	MAPK11
POU2F1	PRRX1
PAX8	DIO2
STAT5A	MET
E2F4	FEN1
MYC	ABCC4
NFKB1	FYN
E2F4	NDC80
DAXX	FAS
SP1	PLAUR
TP53	TP73
E2F2	PRDM1
ATF2	CYP11B2
E2F3	CCNE1
CEBPB	CCL11
E2F1	IKZF1
NFKB1	MAP3K14
ETS1	TBXAS1
E2F6	SUZ12
TLX3	hsa-miR-17
NFATC4	MAPK14
E2F1	DPH2
RELA	VCAM1
SP1	VEGFA
TP53	IL1B
MYC	SEC61B
TP53	SMPD1
ETS2	CSF2
EGR1	hsa-miR-183
CEBPA	SAA1
POU2F1	SFTPA1
PPARD	ANGPTL4
ETV4	SCNN1G
BRCA1	hsa-miR-146b
E2F4	RBL1
RXRB	SORBS1
CREB1	AREG
E2F1	POLR3F
PPARG	ESR1
E2F1	CX3CL1
ETS1	MAPK1
STAT5B	SOCS4
ESR1	AKT1
RARA	HNF4A
TP53	CASP1
ESPL1	PTTG2
STAT5B	PIAS1
ARNTL	PER3
CREB1	FN1
CTNNB1	PSEN1
ESR1	UBE3A
TP53	MDM4
MYC	EIF2S3
LEF1	ELANE
BRD2	hsa-miR-15b
MYC	SLBP
AR	FGF2
RARA	TGFB1
CEBPA	IL3
ETS2	NOL3
TNFSF12	hsa-miR-133b
TRIM25	DDX58
ESR1	hsa-miR-21
MYC	SFTPA1
NFIC	OAT
CEBPG	SFTPD
MCM6	ORC1
YY1	hsa-miR-29c
TP53	BCL2
CEBPB	CD19
SP1	ATF2
POU2F1	IL2RB
FOS	CCND1
WT1	TGFB1
ZNF274	NGFR
PIAS3	STAT5B
SPI1	ABCB4
SPI1	REL
CREB1	ATF3
STAT3	PIM2
ETV4	SPP1
CEBPB	IL24
HMGA1	hsa-miR-196a
AR	ADAM28
TP53	SSTR2
POU2F1	PRL
ATF1	CCL5
SIX1	hsa-miR-200c
E2F1	NPTX2
CREB1	TGFB3
MYC	ARFGAP2
IKBKB	MAVS
ETS2	TP53
EGR1	hsa-miR-10a
E2F1	NDUFC1
TNFSF12	hsa-miR-455
E2F4	MBP
RARG	NKX2-1
SP1	LDHA
E2F1	BMP8B
E2F2	MAPRE1
ESR1	EGFR
CREB3L3	PRKACG
HTT	GRIN1
RXRG	ADIPOQ
SP1	HSD17B1
PPARG	CD36
E2F2	ARHGAP36
CREB1	CCL5
ETS1	CASP4
PPARG	C21orf33
E2F1	MYH6
STAT3	IL6
HOXB3	NKX2-1
NFKB1	CXCL2
HTT	CLTC
RARB	PTGS2
MYC	CDC25A
RARA	CYP19A1
NFKBIB	RELA
ATF4	RPS6KA2
REL	IL2
STAT1	PIM1
EGR1	TPO
MAPK1	CDK4
IKBKB	IRS2
MYC	MFI2
IKBKG	TAB2
NCOA4	KRAS
LEF1	CCND3
CREBBP	TCF7L2
SP3	CNTN1
TFAP2A	DDX5
SMAD7	SMURF1
JUN	IL6
CEBPA	MME
E2F1	YME1L1
E2F1	GALC
ETV4	CDC37
RXRA	SLC27A1
E2F1	MAPRE1
ETS1	IL2
MYC	MEIS2
CREB1	IGFBP1
CREB1	CD55
CEBPB	MIA
TP53	MBD4
